system,workload,concurrency,e2e_ms_avg,e2e_ms_max,e2e_ms_min,e2e_ms_p50,e2e_ms_p90,e2e_ms_p95,e2e_ms_p99,itl_ms_avg,itl_ms_max,itl_ms_min,itl_ms_p50,itl_ms_p90,itl_ms_p95,itl_ms_p99,out_tok_per_s_avg,out_tok_per_s_per_user_avg,out_tok_per_s_per_user_max,out_tok_per_s_per_user_min,out_tok_per_s_per_user_p50,out_tok_per_s_per_user_p90,out_tok_per_s_per_user_p95,out_tok_per_s_per_user_p99,req_per_s_avg,ttft_ms_avg,ttft_ms_max,ttft_ms_min,ttft_ms_p50,ttft_ms_p90,ttft_ms_p95,ttft_ms_p99
h100nvl-conf02,batch,16,1409.186136,1524.659612,969.3600369999999,1515.6589645,1523.8737804,1524.4903371999999,1524.6257570399998,7.536874267095864,10.384955149606299,6.200020118110236,6.896700680444444,8.585826688688913,8.73372831065492,10.05470978181602,1020.8149012534357,135.473026690656,161.28979921839343,96.29314576653812,144.99894678715833,161.26633603750412,161.28795038505115,161.28942945172497,7.99698316688943,454.50705404999997,659.308053,106.084767,426.2187035,658.737258,658.9593782999999,659.2383180599999
h100nvl-conf02,batch,4,970.90210765,996.6798799999999,958.004602,964.6604595,996.4873251,996.6639522999999,996.67669446,6.392728154098975,7.019908772357724,6.202179653543308,6.2346842480314955,6.838919942285714,6.922867704617887,7.000500558809756,521.5158224280591,156.71825915466098,161.2336397622245,142.4519936694473,160.39314035189204,160.92025085758948,161.2290129109602,161.23271439197163,4.090320175906346,162.4065869,209.067301,94.817562,169.6823015,208.79077109999997,209.00627584999998,209.05509597
h100nvl-conf02,batch,64,1729.71681865,1738.153265,1716.885736,1731.60918,1735.6000221,1735.82697625,1737.6880072499998,8.9068427987215,11.992852062992124,7.384827511811023,8.137553346456693,10.235297544444444,10.3237634968004,11.659034349753778,1463.7788217132984,114.60705112397332,135.41277685912587,83.38300137011008,122.8870610303592,135.39438234000556,135.40198449071013,135.41061838544272,11.462637601513691,601.2515566,800.2014819999999,193.793524,698.404494,797.6161523999999,797.8222183999999,799.7256292799999
h100nvl-conf02,chat,1,1584.5769855499998,1611.7515329999999,1579.152281,1582.2198114999999,1591.4815959999999,1595.8616980999998,1608.5735660199998,6.029197258450052,6.206470959349593,5.978113250980392,6.008640336637515,6.0793552474103585,6.11535514677226,6.188247796834127,159.42038288474097,165.87401733840494,167.27685776712292,161.12215888057503,166.42705330666024,167.2064839142551,167.26915735514828,167.27531768472798,0.6275157759682778,59.013308450000004,86.811073,53.154374999999995,56.525333499999995,66.2159252,71.34133950000002,83.71712629999998
h100nvl-conf02,chat,128,2241.8818144499996,2247.402604,2230.971995,2241.4160005,2247.2780566999995,2247.31524105,2247.3851314099998,7.200063774705263,8.034287050980392,6.961937211764706,7.158350585268121,7.282740782433464,7.379563425625943,7.903342325909501,2241.966941483431,138.99503669733494,143.63818138292584,124.46655112701927,139.69744820794767,141.5166430061906,142.5506501348868,143.42067513331804,8.842307006442246,423.55919714999993,472.306406,182.228797,427.1203835,471.78883469999994,472.11468744999996,472.26806229
h100nvl-conf02,chat,16,1982.79770255,2067.3371899999997,1636.5157889999998,2065.995857,2066.9497117,2067.05665215,2067.28108243,6.434411488688905,6.687177979591837,6.164063078431372,6.4392411008568775,6.531210575888446,6.560835104979592,6.661909404669388,1355.2254580688864,155.47278786534025,162.23065651276227,149.53991101355982,155.29837242173897,159.93973348983297,162.22903811020328,162.23033283225047,5.336583808107448,355.40590810000003,428.64408,64.663198,427.622771,428.3178281,428.39219605,428.59370320999994
h100nvl-conf02,chat,4,1694.1811716500001,1734.296946,1679.97734,1685.9511575,1733.932243,1734.05644685,1734.24884617,6.207468387706727,6.455318983805667,6.141158470588235,6.202308035573123,6.258163523524762,6.3198523185578726,6.428225650756108,597.6647948429204,161.1189444396827,162.83572631927444,154.91101253225136,161.23051082516406,162.82615899157258,162.83362118047788,162.83530529151514,2.3470048884465755,119.77400449999999,168.301536,85.935176,117.1009495,167.844818,168.0407914,168.24938708000002
h100nvl-conf02,chat,64,2244.8474033,2250.7553749999997,2233.51286,2244.4361599999997,2250.2286846999996,2250.27447645,2250.65919529,7.09007713699007,7.296148499999999,6.959996666666667,7.057391419607843,7.202141255787952,7.229259921385542,7.282770784277108,2248.3553813077087,141.05986303557074,143.67822973095292,137.0586138700439,141.69541414912038,142.10575733356353,143.6574512631633,143.674074037395,8.841350300069637,449.06485419999996,475.68600699999996,409.475735,444.7366035,474.84599619999995,475.54281729999997,475.65736906
h100nvl-conf02,rag,1,1760.9110572499999,1799.760237,1753.150085,1758.209273,1768.5167393,1770.6366589,1793.9355213799997,6.225416664294902,6.303094349019608,6.138559549019607,6.2244574861111115,6.2877053788,6.29366606925098,6.301208693065881,143.23836821032853,160.63914102052127,162.9046671315114,158.65223406588248,160.65665061608354,161.98242689090952,162.4713855662827,162.81801081846564,0.5650428726245701,189.03439859999997,203.431195,185.390884,186.957318,195.725844,196.42416980000002,202.02978995999996
h100nvl-conf02,rag,16,4255.301726,4766.297413,2378.141158,4718.401071,4740.5999808999995,4766.289552699999,4766.295840939999,11.872266134832943,17.579185533333334,6.75148462745098,11.625850087550221,15.660131281495778,16.575496164117645,17.3784476594902,699.6164111305761,90.20601403687866,148.11557089741157,56.885456843482196,86.1080475378306,115.85646606778457,132.02916695719534,144.8982901093683,2.8147914348444023,1307.3694902999998,2476.446353,200.087212,1240.638796,2331.5343304,2476.1155753499997,2476.3801974699995
h100nvl-conf02,rag,4,2357.43253425,2369.581017,2337.453098,2362.050624,2366.2582868,2366.5536463000003,2368.97554286,7.385922093015354,8.62575649003984,6.7383968359374995,7.1265868549964555,8.487539978076564,8.624685087994056,8.625542209630682,429.8248346507042,136.5334456000881,148.403251447994,115.9318607190801,140.42660836549254,147.72981155875124,147.94238617337354,148.3110783930699,1.6892310263340704,485.5351884,642.663901,179.524271,553.757755,642.3279715,642.44227645,642.61957609
h100nvl-conf02,summarize,1,1595.2067316999999,1606.652607,1568.267501,1595.3669545,1602.8302804999998,1603.7403022,1606.0701460399998,6.336229465430731,6.449764430769231,6.264012165829145,6.315584505025126,6.419465689795918,6.4213887672017265,6.444089298055729,124.23145276122436,157.83312096888045,159.64209096768786,155.0444222783397,158.3384729371727,158.9860090729322,159.18839232025297,159.55135123820088,0.6238084497174209,339.7476721,356.20777699999996,317.988807,338.937007,344.7475523,348.78368374999997,354.72295834999994
h100nvl-conf02,summarize,16,6613.145273149999,8188.240035,2671.051497,7126.736994999999,8174.0273608,8182.32381785,8187.056791569999,21.84653644632714,32.792994311557784,7.512358953846153,24.15286786683417,30.406036444152235,31.468235175125628,32.52804248427135,412.1782086310624,54.56347735154534,133.11398006188497,30.494318100361852,41.46431280765985,97.18750172873132,114.71521771022447,129.43422759155285,2.0764645271086266,2295.2088025999997,4741.7705129999995,350.384147,2083.4934129999997,4218.387926400001,4507.05452505,4694.82731541
h100nvl-conf02,summarize,4,2657.6029289999997,2679.097233,2632.3701459999997,2657.1138379999998,2671.8076323,2673.5830871999997,2677.99440384,9.549672592852975,11.72508674489796,7.326654060301507,9.486652375699007,11.653850773822844,11.699516840834642,11.719972764085297,296.4342958063709,107.81288631001931,136.48795094862822,85.2872155027031,105.7931557509415,135.09265895884764,136.11217929947966,136.4127966187985,1.4990356298678682,779.0731692,1221.093075,329.959907,789.4716159999999,1194.7365724000001,1207.9164828499997,1218.45775657
h100nvl-conf02,think,1,1692.9585025,4018.2625989999997,300.50766799999997,1389.374032,3480.435708,3533.5478847500003,3921.319656149999,5.979556568982004,6.005530768695652,5.910718567567567,5.982691540821022,5.9977420871169205,5.9994059315446515,6.004305801265452,160.44604037126615,167.23813381490717,169.18416746942648,166.51317569007995,167.1488483382665,167.51882372269114,167.75105090315358,168.8975441561719,0.5849290571318488,56.3757751,81.811081,52.561006,54.724290499999995,58.131496000000006,64.03048390000001,78.25496157999999
h100nvl-conf02,think,128,1988.6229760499998,4405.723913,693.5121909999999,1732.2546095,3247.1376855000017,4376.8481728,4399.94876496,6.914996235815635,8.017903657142856,6.331476450726979,6.735177633995037,7.429630889473684,7.786383657857143,7.971599657285713,1074.143234443044,145.19807248814243,157.9410438911417,124.72088001570542,148.47590829213942,154.8338857624086,156.5600654003012,157.6648481929736,4.514155219344586,409.41142460000003,458.157473,170.094013,412.898549,456.3393738,456.65873304999997,457.85772500999997
h100nvl-conf02,think,16,2092.62765585,4737.598873,873.558175,1797.3300785,3606.3072247,3796.3099787500005,4549.341094149999,6.738039341087456,8.969782405405406,6.213901921052631,6.649672907817672,6.9502762711846025,7.066081251362708,8.589042174596862,1125.9567637467862,149.2077034692438,160.92947920726118,111.48542459596077,150.38333844503808,156.31370404932213,160.60853382872696,160.86529013155433,4.201331208010396,321.47961864999996,403.053071,53.272324999999995,401.295805,402.2413981,402.88642485,403.01974176999994
h100nvl-conf02,think,4,1786.2686129,5460.759862,330.80681799999996,1328.8284305,3745.079679900001,4398.868121,5248.381513799998,6.334195885648759,6.675386928571428,6.1368994812499995,6.337919093422451,6.465764413651658,6.535532241908797,6.647415991238901,543.3175546024104,157.95180796462742,162.9487338118033,149.8040504168956,157.7810826068623,162.67684970279683,162.83236662080682,162.925460373604,1.9952903217128548,72.5639921,157.170369,42.940307999999995,54.029968499999995,156.7305901,156.98627705,157.13355061000001
h100nvl-conf02,think,64,2792.36128955,5151.822071,1020.3276649999999,2458.3568705,4500.686565000001,4889.3086888,5099.31939456,6.864394619446992,7.716111226618705,6.471789104972375,6.760368052380225,7.19688778999109,7.243329731111156,7.621554927517194,1360.8231002217328,145.91361667923096,154.5167779388368,129.59896126824137,147.92101077989017,151.35730548948473,153.806080199238,154.37463839091706,3.8626826574559545,418.6085844,466.463421,179.406512,421.7858955,466.27678899999995,466.32999064999996,466.43673493
v15-70b-tp2-len8k,chat,1,6705.45587715,6729.814625999999,6631.679583,6717.9564335,6726.8450546,6727.72629895,6729.39696059,25.822460142942752,25.989796527559054,25.47366387843137,25.87334050392157,25.91039734156863,25.927370613632856,25.977311344773817,38.1293856282741,38.72687764991743,39.25622967988924,38.476638281474045,38.64982292671186,38.958780774341754,39.043268005111386,39.213637344933666,0.1489429126104457,120.74345294999999,135.895294,116.04566399999999,120.01653599999999,121.7260402,124.42286695,133.60080858999999
v15-70b-tp2-len8k,chat,4,7046.0730066999995,7060.619935,7004.743089,7051.777712,7060.3681111999995,7060.454755649999,7060.586899129999,26.231527083529407,27.09903805490196,25.898213066666667,26.007988474509805,27.032402468235293,27.06467540745098,27.092165525411765,145.10283569961433,38.1332795420209,38.612702638047644,36.901678870446446,38.449724821315314,38.61216005373938,38.61225636279702,38.612613382997516,0.5668079519516185,357.03360039999995,447.91869099999997,148.988347,417.618593,447.5656773,447.75526249999996,447.88600529999997
v15-8b-tp1-len8k,agent,1,6266.130579149999,6283.85622,6246.624499,6266.778477999999,6274.1365063,6275.82496655,6282.24996931,6.711086696423841,11.34865528702011,6.05112607925636,6.107564338090551,9.079805008505588,10.160531429090419,11.11103051543417,152.1175467033609,154.137749080657,165.25849683219502,88.11616660378593,163.7314391152297,164.7942951368644,164.95376999907648,165.1975514655713,0.1590106587606344,66.00914145,83.862562,60.757045999999995,63.537479499999996,72.03556320000001,79.94473160000001,83.07899592
v15-8b-tp1-len8k,agent,128,8926.49684265,8934.103084,8910.219981999999,8928.911157999999,8933.671994299999,8933.8029657,8934.04306034,8.166137627757633,8.562717956650246,7.959674796859666,8.07662048423839,8.342490701736283,8.41763533028778,8.533701431377754,2269.2463610961854,122.5076800037942,125.63327340892499,116.7853484212158,123.81428170974439,125.38007220671378,125.398009623306,125.5862206518012,2.230327152288747,626.1831237499999,823.1944659999999,219.061256,722.8525659999999,822.6948706,822.83234785,823.1220423699999
v15-8b-tp1-len8k,agent,16,7704.840417949999,7985.190809,6583.036486999999,7978.5523715,7984.8818116,7985.0888721,7985.17042162,8.127661078098644,26.57224885869565,6.305598588062622,7.232229753533133,7.654621723155004,8.6893948986505,22.99567806668659,1337.2861473689716,135.16971436512506,158.5892260717546,37.63324682520254,138.27007763573553,157.70615138362086,158.1602717352849,158.50343520446066,1.3666695425334405,442.60563989999997,651.666432,70.79663,418.5269995,651.3968798,651.4104754,651.6152406799999
v15-8b-tp1-len8k,agent,4,6618.1647992,6635.583599,6596.79109,6615.3292304999995,6635.0768867,6635.334984949999,6635.533876189999,6.509450958893145,9.05800484084507,6.297068958863859,6.365341352634171,6.44631332412731,6.7394276212517,8.594289396926394,602.1329419564498,154.54896487149784,158.80404145684054,110.39958772054536,157.1012887277041,158.41937967007405,158.5065725819204,158.74454768185652,0.6020727346829815,153.9296284,185.598843,89.75691499999999,168.133424,185.3439869,185.53807435,185.58668927
v15-8b-tp1-len8k,agent,64,8867.55530125,8906.787333,8273.579888,8901.030449,8906.6136125,8906.7351286,8906.77689212,8.880241391495943,17.064051731854835,7.965628276890309,8.0900291964395,9.074976029025876,13.738614481144026,16.39896428171267,2163.963786269073,116.88457231775529,125.53937558210896,58.60272904196719,123.60897621771633,124.58440549709,125.13124229723799,125.45774892513477,2.239780351155693,597.0379359,793.9111909999999,195.70871599999998,693.8812405,793.8583187999999,793.88988535,793.90692987
v15-8b-tp1-len8k,batch,1,833.4589558499999,866.29176,828.919217,831.288181,834.3256104,836.3146905,860.2963460999998,6.09395766017907,6.221987629032258,6.05564259055118,6.080445125984252,6.13522836797235,6.217564612903225,6.221103025806451,152.0332122228325,164.10582646318144,165.13524123110122,160.72034526939998,164.46166148054493,164.96323705853,165.00122857459837,165.10843869980064,1.191482854410913,62.00437055,97.225151,56.732110999999996,60.4144965,61.6535624,63.72026315000002,90.52417342999995
v15-8b-tp1-len8k,batch,128,1689.4576005,1700.0594859999999,1584.484821,1699.1105949999999,1699.9104467,1699.99184505,1700.04595781,8.979343458580002,11.965787338582677,7.450100047244094,8.30154899518584,10.240716934645668,10.327069870472442,11.638043844960627,1487.7348206300662,113.58570552283868,134.22638537182,83.57160057287528,120.46613105660552,134.18577226477674,134.1964546919981,134.2203992358556,11.705230689457641,556.5215744999999,753.8967799999999,156.609578,653.474376,753.0761512,753.5340908999999,753.8242421799999
v15-8b-tp1-len8k,batch,16,1420.659981,1542.8946329999999,954.840513,1533.210349,1542.0174709,1542.5094250999998,1542.81759142,7.587588057418704,10.675517935483871,6.229435094488188,6.882884276503937,8.744582525406452,8.901369016935485,10.32068815177419,1017.3541906892153,134.7770174970064,160.52819956095234,93.67227014589571,145.2965547549768,160.49799013535318,160.5112576194028,160.52481117264244,7.985511700857264,462.39296099999996,675.9049309999999,71.207452,441.05245149999996,674.8392372999999,675.5733012000001,675.83860504
v15-8b-tp1-len8k,batch,4,966.9301065499999,1006.1457399999999,947.011771,960.407801,1006.0706887999999,1006.1307670499999,1006.14274541,6.404810069939657,6.911260968,6.1910996718749995,6.239646342519684,6.844357264566929,6.850312461785826,6.899071266757166,523.9792400139344,156.38336877165722,161.52219363270981,144.69139635011967,160.2654934667126,160.58492665891973,160.63395650023992,161.34454620621582,4.104811907668894,155.80473494999998,207.46527999999998,90.511698,165.87161949999998,207.17310669999998,207.31426134999998,207.43507627
v15-8b-tp1-len8k,batch,64,1743.0088929,1750.600939,1729.178263,1745.04611,1749.6436022,1749.75597195,1750.43194559,8.926058221052156,11.978403968503937,7.415824212598425,8.161875606299212,10.190144567685289,10.344987260726786,11.651720626948503,1452.1278638288857,114.28619297859802,134.8467778269532,83.48357616168263,122.5208580240569,134.76229464687358,134.8285090751965,134.84312407660187,11.366950010402237,611.4636041,808.656935,207.92095899999998,708.654536,807.3378948999999,807.9395804999999,808.5134641
v15-8b-tp1-len8k,chat,1,1596.64952475,1623.587331,1590.406473,1593.64161,1602.5964644,1607.48880865,1620.3676265299998,6.068201649599058,6.171385943775101,6.024921094117647,6.054223901960785,6.123843164541832,6.1360243704955275,6.164313629119185,158.61534924925593,164.79977154478684,165.9772774412493,162.0381562764959,165.1739415501757,165.90564346570906,165.95461104266258,165.97274416153195,0.6229982295728826,57.80975885,81.628697,53.810665,56.307916999999996,60.1543586,62.35059305000001,77.77307620999997
v15-8b-tp1-len8k,chat,128,2232.4470466,2238.218676,2225.258634,2233.7186805,2234.4593357,2235.0732868,2237.5895981599997,7.196462672723494,8.181573797570849,6.9547059176470585,7.013360027667984,7.924957196078432,7.937844757917758,8.13282798964023,2260.324366728747,139.35715202389977,143.78753204539862,122.22587300953087,142.58500883730176,143.77065610846634,143.77630672471616,143.78528698126212,8.884922825191614,409.08131385,464.768667,204.40990599999998,459.49299299999996,460.7860101,461.41892805,464.09871920999996
v15-8b-tp1-len8k,chat,16,1968.1843956999999,2046.348833,1659.510896,2045.1900885,2046.0735541,2046.26619345,2046.3323050899999,6.530244023876786,7.460349004504504,6.173937796078431,6.494743921568627,6.635502662783683,6.742256727148303,7.316730549033262,1355.6572484325757,153.34290073009296,161.97118160717153,134.04198642666813,153.97065880051753,160.12630319974897,160.776536489439,161.732252583625,5.365752022293987,326.41787439999996,390.34576799999996,55.674395999999994,389.2272005,390.0751972,390.18134105,390.31288261
v15-8b-tp1-len8k,chat,4,1691.78912515,1722.076114,1678.228699,1684.965025,1721.6344791,1722.0277514,1722.0664414799999,6.2370729374685565,6.385267144,6.146350686274509,6.232129033730159,6.315288382213438,6.323210836844268,6.372855882568854,596.5798655960989,160.34745079732724,162.69816856254428,156.61051878458414,160.45883675739384,162.3711223759377,162.39107062257065,162.63674897454956,2.350590486982265,115.13150434999999,154.98246,83.59423199999999,113.870223,154.43878469999999,154.76797755,154.93956350999997
v15-8b-tp1-len8k,chat,64,2186.3842784,2239.80847,1274.8879909999998,2234.5344219999997,2238.539839,2239.0710667,2239.66098934,6.968490876146845,8.038510913725489,6.702170675,6.93251489566929,7.0233749989750685,7.146375947702404,7.860083920520871,2200.8863274511978,143.6770423659078,149.2053915800943,124.40114975679553,144.24779689521623,145.9836449648728,146.14880656786613,148.59407457764866,8.887083898450223,465.83664455,493.33086499999996,172.476729,480.664004,491.6562696,492.4015863999999,493.14500927999995
v15-8b-tp1-len8k,rag,1,1769.96306575,1818.924928,1759.41781,1768.5602669999998,1772.2587005,1776.27038115,1810.39401863,6.228015483710459,6.363800294354838,6.093045196078432,6.2242620109323035,6.29231434815917,6.297674829458778,6.350575201375626,142.51248935986223,160.5806667207752,164.12154642207705,157.13880916204644,160.66180743539792,162.2424262046624,162.4253504789532,163.7823072334523,0.562179445206557,197.52567665,235.34694,187.532736,193.147944,205.2909219,218.95756755,232.06906550999997
v15-8b-tp1-len8k,rag,16,4232.5643891,4721.070854,2355.242636,4694.2875834999995,4717.130454499999,4720.502854699999,4720.95725414,11.604267514840723,17.44806231372549,6.692909105882353,11.284344301960784,15.63816845793651,16.66638336251167,17.291726523482723,719.5877747606174,93.30973527729654,149.4118602508895,57.31295441404698,88.82437102376926,128.03877589921308,148.72748516518084,149.27498523374777,2.825236650022055,1290.02056465,2448.821398,211.064159,1230.856955,2302.3372499,2448.4061625,2448.7383509
v15-8b-tp1-len8k,rag,4,2352.0136354,2363.0954899999997,2327.086332,2356.3126884999997,2361.8067250999998,2362.689536,2363.0142991999996,7.375797537525025,8.562700818181819,6.701511823529412,7.111019748261854,8.452816316470587,8.48010039090909,8.546180732727272,431.82313003941806,136.7240759165126,149.22006053752523,116.78558217012858,140.78679130629453,148.13724684610676,149.20424643935112,149.21689771789042,1.6930920605348678,477.97377689999996,648.1071049999999,182.528157,544.536358,640.8355088,642.7133432,647.02835264
v15-8b-tp1-len8k,think,1,1476.4078367,3889.796034,426.389565,1402.367211,2469.3065157000005,3035.883910350001,3719.013609269999,6.017155872528578,6.043233321259842,5.987202246376811,6.021680259833051,6.0274671335725465,6.031518511442869,6.040890359296447,158.92423645743034,166.19227814386062,167.02291969594904,165.47433250376776,166.06660572266094,166.7347024158351,166.77139028242374,166.97261381324398,0.6705663985545584,54.81675895,89.830305,50.511962999999994,52.7267375,55.2520387,57.02851310000002,83.26994661999996
v15-8b-tp1-len8k,think,128,2399.7437203,4503.982871,877.0243959999999,2378.6039825,4042.9839159,4248.52732,4452.891760799999,6.870241001873675,7.65548100367647,6.432002396825396,6.787965263507326,7.204580168080357,7.3430451040900735,7.5929938237591905,1319.4863509362133,145.88193012381194,155.47257888049975,130.6253649535228,147.32397852857218,153.2131226360816,154.17081441109113,155.21222598661802,4.4159516430261485,404.58133285,453.28171699999996,161.609525,408.11997499999995,452.61063119999994,452.88927294999996,453.20322819
v15-8b-tp1-len8k,think,16,2083.47986705,4291.366878,59.958239999999996,1689.8821934999999,3680.1042217000004,4140.9914768,4261.29179776,6.746724101677049,8.991682206185565,6.183940015625,6.620187124471392,6.933596251327433,7.037496397919899,8.600845044532429,1066.211818460814,149.0209835232911,161.70920116839648,111.21389491635715,151.05365027981966,156.6303489574893,157.3179026259216,160.83094145990148,3.983604776614287,314.3116486,395.50210699999997,39.313427,394.136962,395.07428539999995,395.3561984,395.47292527999997
v15-8b-tp1-len8k,think,4,1854.95429715,4940.858094,388.056919,1492.7613099999999,3490.669919800002,4821.291281149999,4916.9447314300005,6.342767653279932,6.901604854166667,6.108968233215548,6.314092992348928,6.500547902783009,6.554907301350309,6.832265343603394,536.3993136491989,157.77882160512945,163.69376330405876,144.893835728117,158.37784829508718,163.16535120789956,163.4313690401911,163.64128445128523,1.8830939569920973,66.73907605,125.239982,45.738448,54.654464,124.93278959999999,125.20892079999999,125.23376976
v15-8b-tp1-len8k,think,64,2035.36207965,3625.50841,436.660187,1750.8164864999999,3441.0372852,3596.8126396999996,3619.7692559399998,7.418362257854554,19.324004,6.5186101010101005,6.78543815305069,7.1646398940259735,7.860132593246762,17.031229718649335,1346.3772238423076,142.60993469740748,153.40693560503695,51.74910955307191,147.37444920682952,152.71540401814286,153.28780132483277,153.3831087489961,5.485342121989437,392.38397475,432.37897699999996,142.134026,398.6464185,431.42027229999997,432.26782319999995,432.35674624
